time,target,master_offset,freq,path_delay
1736661607,0.5001382827758789,-79985,-193576,933583
1736661608,0.500091552734375,-40823,-178409,970214
1736661610,0.5003588199615479,-1188100,-918333,1043185
1736661611,0.5001490116119385,-143610,-230273,1079291
1736661612,0.5000386238098145,72154,-57592,970214
1736661615,0.5000896453857422,-200671,-200633,1079291
1736661616,0.5000419616699219,-7689,-67852,1256193
1736661618,0.500363826751709,-1230463,-919339,1253541
1736661619,0.5002107620239258,-308478,-366493,1253541
1736661620,0.5000894069671631,-5327,-155885,1253541
1736661622,0.5000283718109131,-109334,-99542,1253541
1736661623,0.5001616477966309,-319880,-342888,1473292
1736661627,0.5000488758087158,-162615,-104595,1164771
1736661629,0.5000426769256592,-125456,-97514,1164771
1736661631,0.5006723403930664,-2395281,-1719995,1418860
1736661632,0.5003070831298828,-454034,-497333,1130247
1736661633,0.5001363754272461,-66708,-246217,1130247
1736661636,0.5006225109100342,-2420692,-1669538,1423999
1736661637,0.5006051063537598,-1183477,-1158531,1423999
1736661638,0.5001921653747559,30425,-299672,1423999
1736661640,0.5000298023223877,290088,-30881,1779334
1736661645,0.5001132488250732,-350045,-254643,1638226
1736661646,0.5001287460327148,-243982,-253593,1638226
1736661650,0.5004022121429443,-1461738,-1019063,1430969
1736661651,0.5002467632293701,-439892,-435738,1430969
1736661652,0.5000934600830078,-30267,-158081,1430969
1736661657,0.5002317428588867,-647041,-529400,1600189
1736661658,0.5001266002655029,-144859,-221330,1489253
1736661659,0.5000288486480713,83756,-36173,1489253
1736661664,0.5002820491790771,-1233229,-768825,1186598
1736661665,0.5000777244567871,-184057,-89622,836225
1736661668,0.5005245208740234,-1517725,-1238416,702736
1736661669,0.5003201961517334,-399470,-575479,702736
1736661670,0.5002222061157227,-130970,-426820,980960
1736661672,0.5001862049102783,-373639,-458853,1190129
1736661673,0.5000667572021484,100859,-96447,1190129
1736661677,0.5000317096710205,-107304,-79293,1341486
1736661678,0.5000324249267578,-55227,-59407,1163064
1736661679,0.5000309944152832,-37923,-58671,1341486
1736661683,0.5000414848327637,-211421,-111771,1049087
1736661684,0.5001089572906494,-261758,-225535,1258448
1736661690,0.5000321865081787,-139269,-73461,1025416
1736661694,0.5001211166381836,-325697,-274165,1025416
1736661697,0.5005879402160645,-2041734,-1468149,1025416
1736661698,0.5003926753997803,-672731,-711666,1025416
1736661700,0.5003774166107178,-1247952,-978574,1025416
1736661701,0.5002279281616211,-293527,-398535,1025416
1736661702,0.5000956058502197,27516,-165550,1091099
1736661705,0.5002715587615967,-599378,-628696,1186346
1736661706,0.5000905990600586,77622,-131510,1186346
1736661707,0.5000827312469482,21149,-164696,1412697
1736661709,0.500199556350708,-558828,-500585,1412697
1736661711,0.5000920295715332,-174986,-212962,1500123
1736661713,0.500086784362793,-219999,-214289,1502882
1736661716,0.5001068115234375,-259232,-249069,1502882
1736661719,0.5003325939178467,-1154578,-843188,1563472
